ID,Created_At,Text,Author,Flesch_Readability,Flesch_Grade,Gunning_FOG_Score,Automated_Readability_Index,Coleman_Liau_Index,Linsear_Write_Score,Dale_Chall_Readability
8.04052438546317E+017,2016-11-30 20:00:14,'Donald Trump is already helping the working class',realDonaldTrump,71.82,5.2,25.2,8.5,12.55,3,11.93
8.03997374016168E+017,2016-11-30 16:21:26,"'President-elect Donald J. Trump today announced his intent to nominate Steven Mnuchin, Wilbur Ross and Todd Ricketts' ",realDonaldTrump,54.39,7.8,28.9294117647,11.1,15.45,3.75,13.35
8.039828500811E+017,2016-11-30 15:23:43,"Join me in Cincinnati, Ohio tomorrow evening at 7:00pm. I am grateful for all of your support. THANK YOU! Tickets: ",realDonaldTrump,78.25,4.8,20,5.9,8.79,4.5,9.66
8.03931490514075E+017,2016-11-30 11:59:38,"Hence, legal documents are being crafted which take me completely out of business operations. The Presidency is a far more important task!",realDonaldTrump,43.39,9.9,20.9454545455,9.1,12.39,6,9.92
8.03930240661811E+017,2016-11-30 11:54:40,"do this under the law, I feel it is visually important, as President,  to in no way have a conflict of interest with my various businesses",realDonaldTrump,62.01,11.1,24.7076923077,11.9,8.01,14,9.78
8.03927774784344E+017,2016-11-30 11:44:52,great business in total in order to fully focus on running the country in order to MAKE AMERICA GREAT AGAIN! While I am not mandated to ,realDonaldTrump,66.74,7.2,24.1230769231,5,6.37,6,10.96
8.03926488579973E+017,2016-11-30 11:39:45,I will be holding a major news conference in New York City with my children on December 15 to discuss the fact that I will be leaving my ,realDonaldTrump,76.9,9.5,24.6285714286,10.9,5.58,14,9.54
8.03921522784092E+017,2016-11-30 11:20:01,ISIS is taking credit for the terrible stabbing attack at Ohio State University by a Somali refugee who should not have been in our country.,realDonaldTrump,46.1,13,29.6,12.9,9.93,13.5,11.82
8.03808454620095E+017,2016-11-30 03:50:44,Big day on Thursday for Indiana and the great workers of that wonderful state.We will keep our companies and jobs in the U.S. Thanks Carrier,realDonaldTrump,84.17,4.6,18.2,6.7,8.74,5.25,8.68
8.03805823503925E+017,2016-11-30 03:40:16,I will be going to Indiana on Thursday to make a major announcement concerning Carrier A.C. staying in Indianapolis. Great deal for workers!,realDonaldTrump,72.12,5.1,18.9930434783,6.6,10.11,3.5,9.51
8.03744769566339E+017,2016-11-29 23:37:40,'President-Elect Donald J. Trump Nominates Elaine Chao as Secretary of the Department of Transportation',realDonaldTrump,30.53,10.7,24.8,12.7,17.76,4.5,11.88
8.03704881278231E+017,2016-11-29 20:59:10,'President-Elect Donald J. Trump Intends to Nominate Congressman Tom Price and Seema Verma.' ,realDonaldTrump,47.96,8.2,26.1384615385,10.8,15.43,2.75,12.46
8.03692055897789E+017,2016-11-29 20:08:12,My thoughts and prayers are with the great people of Tennessee during these terrible wildfires. Stay safe!,realDonaldTrump,71.14,7.6,20.5647058824,12,13.11,7.5,9.12
8.03567993036755E+017,2016-11-29 11:55:13,"Nobody should be allowed to burn the American flag - if they do, there must be consequences - perhaps loss of citizenship or year in jail!",realDonaldTrump,55.58,11.5,21.6,12.8,10.33,16,8.77
8.035580771444E+017,2016-11-29 11:15:49,The Great State of Michigan was just certified as a Trump WIN giving all of our MAKE AMERICA GREAT AGAIN supporters another victory - 306!,realDonaldTrump,55.58,11.5,24.9333333333,12.9,10.57,13.5,10.09
8.03343150907617E+017,2016-11-28 21:01:47,Just met with General Petraeus--was very impressed!,realDonaldTrump,47.45,8.4,27.6571428571,12.4,17.35,2.5,13.01
8.03237535178772E+017,2016-11-28 14:02:06,"If Cuba is unwilling to make a better deal for the Cuban people, the Cuban/American people and the U.S. as a whole, I will terminate deal.",realDonaldTrump,66.74,7.2,21.0461538462,5.6,7.06,6,9.75
8.03033642545115E+017,2016-11-28 00:31:54,"Serious voter fraud in Virginia, New Hampshire and California - so why isn't the media reporting on this? Serious bias - big problem!",realDonaldTrump,69.28,6.2,21.4380952381,8.7,11.92,5.25,10.17
8.02975667197387E+017,2016-11-27 20:41:32,states instead of the 15 states that I visited. I would have won even more easily and convincingly (but smaller states are forgotten)!,realDonaldTrump,59.8,7.8,20.5130434783,7.3,9.78,5.25,9.7
8.02973848022847E+017,2016-11-27 20:34:18,It would have been much easier for me to win the so-called popular vote than the Electoral College in that I would only campaign in 3 or 4--,realDonaldTrump,68.44,10.7,23.2,11.6,6.45,15,8.97
8.0297294453221E+017,2016-11-27 20:30:43,"In addition to winning the Electoral College in a landslide, I won the popular vote if you deduct the millions of people who voted illegally",realDonaldTrump,46.1,13,29.6,12.9,9.93,14.5,11.82
8.02866941820072E+017,2016-11-27 13:29:30,"Trump is going to be our President. We owe him an open mind and the chance to lead."" So much time and money will be spent - same result! Sad",realDonaldTrump,95.47,2.4,11.3972413793,1.4,3.45,4,6.3
8.02865382490968E+017,2016-11-27 13:23:18,"this election. That is a direct threat to our democracy."" She then said, ""We have to accept the results and look to the future, Donald --",realDonaldTrump,84.17,4.6,18.2,5.9,7.82,6,8.68
8.02864075822789E+017,2016-11-27 13:18:06,"of position."" Then, separately she stated, ""He said something truly horrifying  he refused to say that he would respect the results of --",realDonaldTrump,49.15,11.9,27.1636363636,14,12.76,12.5,11.19
8.02861553905238E+017,2016-11-27 13:08:05,"during a general election. I, for one, am appalled that somebody that is the nominee of one of our two major parties would take that kind --",realDonaldTrump,66.74,7.2,19.5076923077,5.7,7.24,6.25,9.14
8.02859802749784E+017,2016-11-27 13:01:08,"and fair elections. We've accepted the outcomes when we may not have liked them, and that is what must be expected of anyone standing on a -",realDonaldTrump,75.2,6,17.9692307692,5.7,7.24,5.75,8.53
8.02858273284256E+017,2016-11-27 12:55:03,"Hillary's debate answer on delay: ""That is horrifying. That is not the way our democracy works. Been around for 240 years. We've had free --",realDonaldTrump,90.77,2.1,16.0666666667,4.3,7.18,2.375,8.54
8.02849330176659E+017,2016-11-27 12:19:31,Hillary Clinton conceded the election when she called me just prior to the victory speech and after the results were in. Nothing will change,realDonaldTrump,76.22,5.6,21.8,7.6,10.14,5,10.15
8.02723588759376E+017,2016-11-27 03:59:52,"The Democrats, when they incorrectly thought they were going to win, asked that the election night tabulation be accepted. Not so anymore!",realDonaldTrump,60.31,7.6,19.1272727273,9.1,12.39,5.5,9.21
8.02671162383802E+017,2016-11-27 00:31:32,The Green Party scam to fill up their coffers by asking for impossible recounts is now being joined by the badly defeated and demoralized Dems,realDonaldTrump,63.02,10.7,26.4,13.3,10.39,14.5,10.56
8.01805564577808E+017,2016-11-24 15:11:58,"I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROGRESS - Will know soon!",realDonaldTrump,88.74,2.9,18.5333333333,5.3,8.66,3.1666666667,9.3
8.01629061831332E+017,2016-11-24 03:30:36,"Happy Thanksgiving to everyone. We will, together, MAKE AMERICA GREAT AGAIN!",realDonaldTrump,32.05,10.2,26.0181818182,9.6,13.67,2.25,12.52
8.01610648010576E+017,2016-11-24 02:17:26,"Let us give thanks for all that we have, and let us boldly face the exciting new frontiers that lie ahead. Happy Thanksgiving.",realDonaldTrump,73.51,8.7,21.6347826087,11.4,9.23,11.5,8.9
8.01219908910469E+017,2016-11-23 00:24:46,Bus crash in Tennessee so sad and so terrible. Condolences to all family members and loved ones. These beautiful children will be remembered!,realDonaldTrump,63.66,6.3,22.4713043478,6.8,10.34,3.5,10.88
8.01110690387857E+017,2016-11-22 17:10:47,I am seriously considering Dr. Ben Carson as the head of HUD. I've gotten to know him well--he's a greatly talented person who loves people!,realDonaldTrump,79.97,4.2,21.32,4.6,7.56,3.5,10.36
8.01057586162319E+017,2016-11-22 13:39:46,"'Jeff Sessions, a Fitting Selection for Attorney General'",realDonaldTrump,46.44,8.8,30.2,12,16.9,3,13.9
8.01057215226544E+017,2016-11-22 13:38:17,'President-elect Donald J. Trump's CIA Director Garners Praise' ,realDonaldTrump,50.5,7.2,23.6,13.5,17.4,1.5,11.73
8.01029194906038E+017,2016-11-22 11:46:57,Great meetings will take place today at Trump Tower concerning the formation of the people who will run our government for the next 8 years.,realDonaldTrump,71.48,9.5,23.2,12.9,9.93,12.5,9.3
8.00885097775956E+017,2016-11-22 02:14:21,Prior to the election it was well known that I have interests in properties all over the world.Only the crooked media makes this a big deal!,realDonaldTrump,75.2,6,19.5076923077,5.9,7.47,5.5,9.14
8.00339165829284E+017,2016-11-20 14:05:01,I have always had a good relationship with Chuck Schumer. He is far smarter than Harry R and has the ability to get things done. Good news!,realDonaldTrump,83.15,5,16.2888888889,5.1,6.43,6.75,7.81
8.00332639844659E+017,2016-11-20 13:39:05,"General James ""Mad Dog"" Mattis, who is being considered for Secretary of Defense, was very impressive yesterday. A true General's General!",realDonaldTrump,43.9,9.7,27.1523809524,10.3,13.84,5.25,12.43
8.00303776615854E+017,2016-11-20 11:44:23,Numerous patriots will be coming to Bedminster today as I continue to fill out the various positions necessary to MAKE AMERICA GREAT AGAIN!,realDonaldTrump,39.67,13.4,30.3304347826,14,12.54,13.5,12.33
8.00298286204723E+017,2016-11-20 11:22:34,"The cast and producers of Hamilton, which I hear is highly overrated, should immediately apologize to Mike Pence for their terrible behavior",realDonaldTrump,32.22,14.2,25.3454545455,15.1,14.1,14,10.47
7.99974635274195E+017,2016-11-19 13:56:30,"The Theater must always be a safe and special place.The cast of Hamilton was very rude last night to a very good man, Mike Pence. Apologize!",realDonaldTrump,66.74,7.2,17.9692307692,5.9,7.47,6,8.53
7.99972624713421E+017,2016-11-19 13:48:31,"Our wonderful future V.P. Mike Pence was harassed last night at the theater by the cast of Hamilton, cameras blazing.This should not happen!",realDonaldTrump,72.12,5.1,18.9930434783,6.6,10.11,2.8333333333,9.51
7.99970371705381E+017,2016-11-19 13:39:34,The ONLY bad thing about winning the Presidency is that I did not have the time to go through a long but winning trial on Trump U. Too bad!,realDonaldTrump,75.88,9.9,19.1172413793,11.1,5.53,15.5,7.25
7.99969130237542E+017,2016-11-19 13:34:38,I settled the Trump University lawsuit for a small fraction of the potential award because as President I have to focus on our country.,realDonaldTrump,55.58,11.5,28.2666666667,12.6,10.1,13,11.41
7.9974284731032E+017,2016-11-18 22:35:27,Will be working all weekend in choosing the great men and women who will be helping to MAKE AMERICA GREAT AGAIN!,realDonaldTrump,75.54,7.9,23.7333333333,9.7,8.12,11.5,9.94
7.99435824622252E+017,2016-11-18 02:15:28,I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their confidence in me!,realDonaldTrump,91.61,3.8,16.2888888889,4.5,5.73,5.75,7.81
7.99432403727028E+017,2016-11-18 02:01:52,"Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant in Kentucky - no Mexico",realDonaldTrump,77.91,9.1,21.6888888889,11.8,7.32,14,8.48
7.98850338384024E+017,2016-11-16 11:28:57,"I am not trying to get ""top level security clearance"" for my children. This was a typically false news story.",realDonaldTrump,78.25,4.8,18,4.8,7.34,5,8.87
7.98721142525665E+017,2016-11-16 02:55:34,Very organized process taking place as I decide on Cabinet and many other positions. I am the only one who knows who the finalists are!,realDonaldTrump,58.79,8.2,24.6,5.7,7.58,5.75,11.2
7.98521053551141E+017,2016-11-15 13:40:29,"The Electoral College is actually genius in that it brings all states, including the smaller ones, into play. Campaigning is much different!",realDonaldTrump,60.31,7.6,26.4,9.6,12.91,5,12.08
7.98519600413602E+017,2016-11-15 13:34:43,If the election were based on total popular vote I would have campaigned in  N.Y. Florida and California and won even bigger and more easily,realDonaldTrump,50.33,9.3,23,6.5,8.51,5.75,10.57
7.97873313561199E+017,2016-11-13 18:46:36,"The debates, especially the second and third, plus speeches and intensity of the large rallies, plus OUR GREAT SUPPORTERS, gave us the win!",realDonaldTrump,56.59,11.1,23.3739130435,14,12.54,13.5,9.58
7.97823553244713E+017,2016-11-13 15:28:52,"Governor John Kasich of the GREAT, GREAT, GREAT State of Ohio called to congratulate me on the win. The people of Ohio were incredible!",realDonaldTrump,67.76,6.8,18.4666666667,6.6,8.92,6,8.84
7.97822192931262E+017,2016-11-13 15:23:28,"Jeb Bush, George W and George H.W. all called to express their best wishes on the win. Very nice!",realDonaldTrump,104.13,1.1,14.2210526316,2.9,5.07,3.75,7.43
7.97812630312382E+017,2016-11-13 14:45:28,Mitt Romney called to congratulate me on the win. Very nice!,realDonaldTrump,68.77,6.4,20.9454545455,5.5,7.93,5.5,9.92
7.97455295928791E+017,2016-11-12 15:05:33,"This will prove to be a great time in the lives of ALL Americans. We will unite and we will win, win, win!",realDonaldTrump,93.64,3.1,11.8173913043,1.5,2.71,5.25,6.27
7.97069763801387E+017,2016-11-11 13:33:35,Busy day planned in New York. Will soon be making some very important decisions on the people who will be running our government!,realDonaldTrump,76.72,5.4,22.252173913,6.2,8.51,4.75,10.39
7.97034721075229E+017,2016-11-11 11:14:20,Love the fact that the small groups of protesters last night have passion for our great country. We will all come together and be proud!,realDonaldTrump,92.63,3.4,13.4,5.9,7.82,5.25,6.78
7.96900183955096E+017,2016-11-11 02:19:44,"Just had a very open and successful presidential election. Now professional protesters, incited by the media, are protesting. Very unfair!",realDonaldTrump,35.95,10.7,30,11.6,15.75,5,13.61
7.96897928048767E+017,2016-11-11 02:10:46,"A fantastic day in D.C. Met with President Obama for first time. Really good meeting, great chemistry. Melania liked Mrs. O a lot!",realDonaldTrump,83.73,2.7,17.7530434783,3,4.95,1.3,9.36
7.96797436752708E+017,2016-11-10 19:31:27,Happy 241st birthday to the U.S. Marine Corps! Thank you for your service!!,realDonaldTrump,98.72,1.1,16.9076923077,4.7,7.89,2.25,8.82
7.96315640307061E+017,2016-11-09 11:36:58,Such a beautiful and important evening! The forgotten man and woman will never be forgotten again. We will all come together as never before,realDonaldTrump,63.36,6.4,20.2,5.6,8.95,3,9.95
7.96102830352466E+017,2016-11-08 21:31:20,"Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left. GO FLORIDA!",realDonaldTrump,92.12,3.6,13.3538461538,4.1,5.26,5.75,6.71
7.96099494442058E+017,2016-11-08 21:18:04,I will be watching the election results from Trump Tower in Manhattan with my family and friends. Very exciting!,realDonaldTrump,60.65,9.5,26.4421052632,11.4,11.43,8.5,11.23
7.95879172795204E+017,2016-11-08 06:42:36,Today we are going to win the great state of MICHIGAN and we are going to WIN back the White House! Thank you MI! ,realDonaldTrump,93.14,3.2,10.1333333333,2.2,3.58,5,5.55
7.95834203430646E+017,2016-11-08 03:43:54,"Unbelievable evening in New Hampshire - THANK YOU! Flying to Grand Rapids, Michigan now.  Watch NH rally here: ",realDonaldTrump,74.15,4.3,18.3976470588,6.9,10.25,2.3333333333,9.49
7.95782371895349E+017,2016-11-08 00:17:57,Big news to share in New Hampshire tonight! Polls looking great! See you soon.,realDonaldTrump,100.54,0.4,12.4514285714,2.8,4.9,1.3333333333,7.25
7.95781945607279E+017,2016-11-08 00:16:15,"Today in Florida, I pledged to stand with the people of Cuba and Venezuela in their fight against oppression- cont:",realDonaldTrump,68.1,8.7,26,11.2,10.56,11,10.94
7.95779987152523E+017,2016-11-08 00:08:28,Thank you Pennsylvania! Going to New Hampshire now and on to Michigan. Watch PA rally here:  big vote tomorrow!,realDonaldTrump,73.54,4.6,15.0463157895,4.5,7.54,2.5,8.1
7.95741975022604E+017,2016-11-07 21:37:25,"'America must decide between failed policies or fresh perspective, a corrupt system or an outsider'",realDonaldTrump,30.87,12.7,32,12.8,15.01,7.5,13.85
7.95741423756841E+017,2016-11-07 21:35:14,'What I Like About Trump  and Why You Need to Vote for Him',realDonaldTrump,100.58,2.5,10.2769230769,1.7,2.36,5.5,5.5
7.95733366842806E+017,2016-11-07 21:03:13,I love you North Carolina- thank you for your amazing support! Get out and  tomorrow! Watch: ,realDonaldTrump,80.28,4.1,15.2,4.9,8.2,3.5,7.98
7.95417907476001E+017,2016-11-07 00:09:41,"Our American comeback story begins 11/8/16. Together, we will MAKE AMERICA SAFE and GREAT again for everyone! Watch: ",realDonaldTrump,45.42,9.2,23.3777777778,9,12.84,4.5,11.1
7.95402627701965E+017,2016-11-06 23:08:58,"MONDAY - 11/7/2016 Scranton, Pennsylvania at 5:30pm.  Rapids, Michigan at 11pm. ",realDonaldTrump,83.32,2.9,24,13.1,17.72,2.25,11.78
7.95311315304714E+017,2016-11-06 17:06:08,Van Jones: There Is A Crack in the Blue Wall  It Has to Do With Trade:,realDonaldTrump,106,2.4,10.9,2.5,2.03,7,5.42
7.95057936565313E+017,2016-11-06 00:19:18,JOIN ME TOMORROW! MINNESOTA  2pm   6pm   9:30pm ,realDonaldTrump,101.76,-0.1,14.8285714286,4.5,5.43,1.25,8.32
7.95017781423067E+017,2016-11-05 21:39:44,"Top Clinton Aides Bemoan Campaign All Tactics, No Vision:",realDonaldTrump,70.8,5.6,32.2666666667,8.7,12.5,3.5,14.61
7.95017350688936E+017,2016-11-05 21:38:01,Must Act Immediately: Clinton Charity Lawyer Told Execs They Were Breaking The Law,realDonaldTrump,49.82,9.5,25.6615384615,10.4,13.04,6.5,11.57
7.9469009459474E+017,2016-11-04 23:57:37,"Join me in Denver, Colorado tomorrow at 9:30pm! Tickets:",realDonaldTrump,70.8,5.6,23.3777777778,8.2,11.86,4.5,11.1
7.94679364289987E+017,2016-11-04 23:14:59,Thank you Ohio! VOTE so we can replace Obamacare and save healthcare for every family in the United States! Watch: ,realDonaldTrump,52.87,8.4,22,5.9,8.79,4.5,10.45
7.94617042888491E+017,2016-11-04 19:07:20,"If Obama worked as hard on straightening out our country as he has trying to protect and elect Hillary, we would all be much better off!",realDonaldTrump,70.47,9.9,24.7076923077,11.7,7.78,13,9.78
7.9461425170917E+017,2016-11-04 18:56:15,"'ICE OFFICERS WARN HILLARY IMMIGRATION PLAN WILL UNLEASH GANGS, CARTELS and DRUG VIOLENCE NATIONWIDE' ",realDonaldTrump,31.89,12.3,27.6,15.2,18.61,7,12.23
7.9461185049949E+017,2016-11-04 18:46:42,"Thank you NH! We will end illegal immigration, stop the drugs, deport all criminal aliensandsave American lives! Watch ",realDonaldTrump,62.34,6.8,21.1555555556,9.5,13.48,5,10.22
7.94577092453212E+017,2016-11-04 16:28:36,Clinton Aides: Definitely Not Releasing Some HRC Emails:,realDonaldTrump,37.98,10,30.2,11.4,16.14,4,13.9
7.94562979652129E+017,2016-11-04 15:32:31,"Join me today in Wilmington, Ohio at 4pm:  Tampa, Florida at 10am:",realDonaldTrump,84.68,4.4,23.4666666667,5.8,7.93,5,10.81
7.94259252613415E+017,2016-11-03 19:25:37,"Watching my beautiful wife, Melania, speak about our love of country and family. We will make you all very proud. ",realDonaldTrump,69.79,6,20,5.7,8.5,4,9.66
7.94155725152981E+017,2016-11-03 12:34:14,"ObamaCare is a total disaster. Hillary Clinton wants to save it by making it even more expensive. Doesn't work, I will REPEAL AND REPLACE!",realDonaldTrump,63.36,6.4,21.8666666667,5.1,8.43,3.3333333333,10.61
7.94154017983238E+017,2016-11-03 12:27:27,"My wife, Melania, will be speaking in Pennsylvania this afternoon. So exciting, big crowds! I will be watching from North Carolina.",realDonaldTrump,72.83,4.8,18.1333333333,7,10.74,3.1666666667,9.25
7.93928267250172E+017,2016-11-02 21:30:24,"Thank you Orlando, Florida! We are just six days away from delivering justice for every forgotten man, woman and child in this country!",realDonaldTrump,59.8,7.8,22.252173913,7.4,10.01,5.25,10.39
7.93890059510505E+017,2016-11-02 18:58:34,Clinton camp fumed when surrogate told supporters Clinton planned to betray labor on TPP post-election: ,realDonaldTrump,47.79,10.3,29.3333333333,14,16.52,7.5,12.8
7.93824247168766E+017,2016-11-02 14:37:03,Praying for the families of the two Iowa police who were ambushed this morning. An attack on those who keep us safe is an attack on us all.,realDonaldTrump,82.65,5.2,16.1714285714,4.4,5.33,6,7.71
7.93796754193936E+017,2016-11-02 12:47:48,"Crooked Hillary Clinton deleted 33,000 e-mails AFTER they were subpoenaed by the United States Congress. Guilty - cannot run. Rigged system!",realDonaldTrump,52.87,8.4,34,11.8,16.04,4.25,15.19
7.93769750056677E+017,2016-11-02 11:00:30,"I am going to repeal and replace ObamaCare. We will have MUCH less expensive and MUCH better healthcare. With Hillary, costs will triple!",realDonaldTrump,63.66,6.3,18.9930434783,6,9.35,3.1666666667,9.51
7.93763567837254E+017,2016-11-02 10:35:56,"You can change your vote in six states. So, now that you see that Hillary was a big mistake, change your vote to MAKE AMERICA GREAT AGAIN!",realDonaldTrump,74.69,6.2,14.8074074074,4.9,6.2,6.25,7.23
7.93569883409658E+017,2016-11-01 21:46:18,'Podesta urged Clinton team to hand over emails after use of private server emerged',realDonaldTrump,48.81,9.9,33.3142857143,9.4,11.53,6,14.48
7.93565506431169E+017,2016-11-01 21:28:55,Mika Brzezinski: Dem Criticism of Comey Reinforcing Idea Theres Something There' ,realDonaldTrump,26.47,12.3,35.4909090909,14,18.42,4.5,15.67
7.93563282854384E+017,2016-11-01 21:20:04,Hillary Advisers Wanted Her To Avoid Supporting Israel When Talking To Democrats:,realDonaldTrump,42.38,10.3,33.4666666667,12,15.65,5,14.76
7.93562498100179E+017,2016-11-01 21:16:57,Trump promises special session to repeal Obamacare:,realDonaldTrump,38.99,9.6,33.3714285714,12.4,17.35,3.5,15.26
7.93562183573443E+017,2016-11-01 21:15:42,'Kept me out of jail': Top DOJ official involved in Clinton probe represented her campaign chairman:,realDonaldTrump,63.7,8.4,23.4,11.6,13.22,8,10.35
7.93456094198759E+017,2016-11-01 14:14:09,"So terrible that Crooked didn't report she got the debate questions from Donna Brazile, if that were me it would have been front page news!",realDonaldTrump,63.02,10.7,23.2,12.7,9.7,12.5,9.3
7.93422633111024E+017,2016-11-01 12:01:11,"Crooked Hillary should not be allowed to run for president. She deleted 33,000 e-mails AFTER getting a subpoena from U.S. Congress. RIGGED!",realDonaldTrump,68.77,6.4,26.4,9.3,12.62,4.5,12.08
7.93400131525677E+017,2016-11-01 10:31:46,Look at the way Crooked Hillary is handling the e-mail case and the total mess she is in. She is unfit to be president. Bad judgement!,realDonaldTrump,83.66,4.8,19.5076923077,4.8,6.13,5.5,9.14
7.93193310219272E+017,2016-10-31 20:49:56,"Wow! I hear you Warren, Michigan. Streaming live - join us America. It is time to DRAIN THE SWAMP! Watch:",realDonaldTrump,90.46,2.2,12.9410526316,3.1,5.74,2.6666666667,7.27
7.93129964476436E+017,2016-10-31 16:38:13,"Legendary basketball coach Bobby Knight who has 900+ wins, many championships and a gold medal will be introducing me in Michigan shortly.",realDonaldTrump,57.61,10.7,27.1636363636,14.6,13.58,13,11.19
7.92939101494337E+017,2016-10-31 03:59:48,Join me tomorrow in Michigan! Grand Rapids at 12pm:  at 3pm: ,realDonaldTrump,108.19,-0.5,15.1090909091,2.3,4.68,1.75,8.22
7.92868471734346E+017,2016-10-30 23:19:09,"Thank you Greeley, CO! REAL change means restoring honesty to the govt. Our plan will END govt. corruption! Watch: ",realDonaldTrump,90.46,2.2,12.9410526316,5.5,8.75,2.1666666667,7.27
7.92787872789045E+017,2016-10-30 17:58:52,"See you tomorrow Michigan! Grand Rapids, MI tomorrow at noon:  MI tomorrow at 3pm: ",realDonaldTrump,81.29,3.7,13.3714285714,5,8.24,2.5,7.37
7.92734426912338E+017,2016-10-30 14:26:30,"Wow, Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!",realDonaldTrump,37.98,10,30.2,10.5,15.1,3.5,13.9
7.92728791743292E+017,2016-10-30 14:04:06,"Hillary and the Dems loved and praised FBI Director Comey just a few days ago. Original evidence was overwhelming, should not have delayed!",realDonaldTrump,59.8,7.8,23.9913043478,8.3,11.06,5.75,11.07
7.92726526127067E+017,2016-10-30 13:55:06,"We are now leading in many polls, and many of these were taken before the criminal investigation announcement on Friday - great in states!",realDonaldTrump,39.67,13.4,26.852173913,13.6,12.02,14,10.96
7.92540629548933E+017,2016-10-30 01:36:25,"Great day in Colorado and Arizona. Will be in Nevada, Colorado and New Mexico tomorrow - join me! Tickets: ",realDonaldTrump,53.88,8,18.9333333333,6.1,9.31,5.25,9.35
7.92456539151806E+017,2016-10-29 20:02:16,So nice - great Americans outside Trump Tower right now. Thank you!,realDonaldTrump,68.77,6.4,17.3090909091,8,11.06,6,8.49
7.92455164615545E+017,2016-10-29 19:56:49,"Departing Golden, CO. for Arizona now - after an unbelievable rally. Watch here: ",realDonaldTrump,40.01,9.2,24.4,8.3,12.05,3.25,11.83
7.92409386073203E+017,2016-10-29 16:54:54,"Tomorrow! Las Vegas, NV- 11a:  CO- 4p:  NM- 7p:",realDonaldTrump,130.02,-2.6,14.4888888889,2.4,4.78,3.5,7.59
7.92352376828993E+017,2016-10-29 13:08:22,I am in Colorado - big day planned - but nothing can be as big as yesterday!,realDonaldTrump,81.63,5.6,18.6666666667,4.9,5.33,8.5,8.59
7.92217215114342E+017,2016-10-29 04:11:17,Join me in Colorado at 12pm tomorrow - or Arizona at 3pm! TICKETS: Golden:  ,realDonaldTrump,66.74,7.2,22.5846153846,7.2,9.03,8,10.35
7.920543549918E+017,2016-10-28 17:24:08,"Just out: Neera Tanden, Hillary Clinton adviser said, Israel is depressing. I think Israel is inspiring!",realDonaldTrump,63.36,6.4,25.2,8.8,12.9,3,11.93
7.92049535195439E+017,2016-10-28 17:04:59,Heading to New Hampshire. Will be talking about the disaster known as ObamaCare!,realDonaldTrump,64.88,5.8,23.0615384615,6.5,10.09,2.75,11.25
7.92031499075944E+017,2016-10-28 15:53:19,"If my people said the things about me that Podesta and Hillary's people said about her, I would fire them out of self respect. ""Bad instincts""",realDonaldTrump,70.47,9.9,21.6307692308,12.8,9.12,13,8.57
7.92027901126406E+017,2016-10-28 15:39:01,"Join me tonight in Cedar Rapids, Iowa at 7pm:  Arizona tomorrow night at 3pm:",realDonaldTrump,82.65,5.2,24.7428571429,6.8,8.23,7,11.1
7.91643789609865E+017,2016-10-27 14:12:42,"""Clinton Foundations Fundraisers Pressed Donors to Steer Business to Former President""",realDonaldTrump,34.93,11.1,35.4909090909,16.6,21.61,4.5,15.67
7.91642669256769E+017,2016-10-27 14:08:15,'WikiLeaks Drip-Drop Releases Prove One Thing: There's No Nov. 8 Deadline on Clinton's Dishonesty and Scandals',realDonaldTrump,54.9,7.6,25.2,10.8,15.45,3.5,11.93
7.91625798792974E+017,2016-10-27 13:01:12,A lot of call-ins about vote flipping at the voting booths in Texas. People are not happy. BIG lines. What is going on?,realDonaldTrump,89.04,2.8,18.9930434783,2.3,4.83,2.8333333333,9.51
7.91458860930392E+017,2016-10-27 01:57:51,"Beautiful evening in Kinston, North Carolina - thank you! Get out and VOTE!! You can watch tonight's rally here: ",realDonaldTrump,73.85,4.5,17.7333333333,6.2,9.44,2.5,9.2
7.91398814049456E+017,2016-10-26 21:59:15,Hillary said she was under sniper fire (while surrounded by USSS.) Turned out to be a total lie. She is not fit to lead our country.,realDonaldTrump,88.02,3.1,17.7876923077,2.3,4.54,3.3333333333,8.93
7.91351142760321E+017,2016-10-26 18:49:49,JOIN ME IN OHIO TOMORROW! Springfield-1pm: ,realDonaldTrump,73.85,4.5,24.4,10.6,14.95,2,11.83
7.90927104921768E+017,2016-10-25 14:44:51,Get out and vote! I am your voice and I will fight for you! We will make America great again!,realDonaldTrump,98.51,1.2,8.68,-0.7,1.22,2.6666666667,5.55
7.90925669937123E+017,2016-10-25 14:39:09,Key Obamacare premiums to jump 25% next year:,realDonaldTrump,80.28,4.1,15.2,4.9,8.2,4,7.98
7.90923701193769E+017,2016-10-25 14:31:19,"As election looms, some bad news for Clinton, Democrats:",realDonaldTrump,70.8,5.6,18.9333333333,8.2,11.86,3.5,9.35
7.90726388978516E+017,2016-10-25 01:27:16,Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done!,realDonaldTrump,93.14,3.2,16.8,2.8,4.34,5,8.18
